Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.63869900338696,4.31496444107469,3.8788993950789,2.09144220829562,0.472642030911146,0.83791658082157,3.92080879452831,-1.8377610635094,1.462286510102
Gabon,GAB,Gini index,SI.POV.GINI,..,..,..,..,38,..,..,..,..
Gabon,GAB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..
Gabon,GAB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,16.0588356064828,15.1052288790252,12.8300685455322,11.4680637070479,11.0849703006568,10.2153363843183,11.4795282431197,..,..
Gabon,GAB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,31.6237297182829,25.9047538063561,12.497915924875,12.00147719159,19.5349992340552,22.9155226152909,22.7329934419888,17.6867029963851,..
"Gambia, The",GMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,632.197270604367,605.033807883086,611.671334233568,606.316314365726,618.48088511643,645.938308722218,668.635248433711,655.576242590987,666.471212255386
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.872768790327,-1.40738249510954,4.0580738039996,1.94335965478776,4.8226112492757,7.23489033258579,6.22205315994859,0.591487287873974,4.26549216158563
"Gambia, The",GMB,Gini index,SI.POV.GINI,..,..,35.9,..,..,..,..,38.8,..
"Gambia, The",GMB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,0.0693299993872643,..,..,..
"Gambia, The",GMB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.72310200275765,5.2407804286275,5.55888177761978,6.56105812875365,6.49337845918944,2.56216992008748,2.81227076791885,2.81836847620866,..
Georgia,GEO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3738.70504043075,3902.56879865773,4014.18594419329,4128.38560259133,4327.72758530017,4539.08752230476,4773.42330884899,4447.664250894,4931.82372520107
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.62130535196276,4.43192482309078,3.02220738019703,2.90643878002064,4.84260322496586,4.84291988506627,4.98235047511106,-6.76043981705519,10.4655372923886
Georgia,GEO,Gini index,SI.POV.GINI,38.6,37.6,36.5,36.6,37.9,36.4,35.9,34.5,34.2
Georgia,GEO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.0785600021481514,0.173179998993874,0.299279987812042,0.285860002040863,0.270229995250702,0.280519992113113,0.284680008888245,0.300799995660782,..
Georgia,GEO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.483046609147,22.4768667266418,22.7514365699131,23.5034602076125,23.3401044119956,22.430795033117,23.1173329727924,21.4053148501443,..
Georgia,GEO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.799334227159616,0.514894310858439,0.53769597084435,0.584179239299826,0.48390185724315,0.471896888652853,0.631146511751432,0.814814424280577,..
Germany,DEU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,40135.0158319837,40851.1617304855,41103.2564363768,41682.0322433511,42639.5544087286,42928.7412368012,43284.6024553493,41650.4227126493,42726.485322007
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.437591303144671,2.20954343134872,1.49193152760772,2.22999986782015,2.68023111405891,0.981232606004738,1.05660389828289,-3.69678870538043,2.62698726672524
Germany,DEU,Gini index,SI.POV.GINI,31.5,30.9,31.4,31.4,31.9,31.8,31.7,..,..
Germany,DEU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.8359899520874,2.87784004211426,2.9337899684906,2.94039011001587,3.04710006713867,3.10788011550903,3.16770005226135,3.14425992965698,..
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.611503370267,11.4825632039024,11.4787289586211,11.2961202523973,11.419122418247,11.4588836559747,11.4111238433057,10.5483888965564,..
Germany,DEU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.122699509905499,0.0992856535175105,0.0755551097981941,0.0634853734363564,0.0687383663403772,0.0856929344770607,0.0943748523487089,0.0909719642649228,..
Ghana,GHA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1708.84732622818,1715.84336336655,1711.29066611485,1728.11661627866,1827.29457877002,1899.82990284843,1981.63615575459,1951.08652852438,2014.73647352693
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.31252501678145,2.85624016330883,2.12075933817334,3.37346574966936,8.12889488100956,6.20007768127284,6.5077747939152,0.513941648320653,5.35647789699578
Ghana,GHA,Gini index,SI.POV.GINI,..,..,..,43.5,..,..,..,..,..
Ghana,GHA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..
Ghana,GHA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.671836497112,11.2521858233486,11.6905632672954,11.058329312953,11.5770311564905,12.2442416661964,11.9969957643922,11.3404319629997,..
Ghana,GHA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.0663756369315,12.6712860193945,10.6724314704615,9.38642759404092,10.6639412087111,10.0975205441164,10.2908162098855,9.47052121495666,..
Gibraltar,GIB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..
Greece,GRC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17796.2576680722,18000.4184639065,18083.8779056547,18070.7807322854,18304.3076770645,18647.4957207515,19018.9021220823,17343.6099878902,18907.8491448015
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.51599722189651,0.475695947137041,-0.196087629724133,-0.487173294301954,1.09214912017283,1.66842863602514,1.8843417847952,-9.00404364202146,8.43442550167381
Greece,GRC,Gini index,SI.POV.GINI,36.1,35.8,36,35,34.4,32.9,33.1,33.6,..
Greece,GRC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.814779996871948,0.839980006217957,0.966050028800964,1.00529003143311,1.15227997303009,1.21370995044708,1.27566003799438,1.49609994888306,..
Greece,GRC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,24.1232729601092,24.8696686726853,24.8813760283753,26.669658017698,26.4585125001209,26.9451025864247,26.1798097245255,24.7439756055161,..
Greece,GRC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.160158224839409,0.120029596466573,0.0687531933587925,0.0892433377642664,0.116327853462182,0.108056384547902,0.0709655210030768,0.056956900931209,..
Greenland,GRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,43338.4290158317,45545.1903286408,44536.4013080999,46561.8315883072,46598.8233034331,47013.0349493846,47908.106718779,47957.7936697606,..
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.29828069335511,4.7421356730152,-2.52931802394475,4.68195410972302,0.0527281828800312,0.62306542854094,2.27131094286585,0.356531660011413,..
Greenland,GRL,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Greenland,GRL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..
Greenland,GRL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Greenland,GRL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.0190935869036278,0,0,0,0,0,0,..,..
Grenada,GRD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7461.47559361406,7939.53602811013,8379.62184743156,8621.61774103594,8933.22763662535,9252.67605907521,9247.90865964199,7915.21109400898,8223.29847749332
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.35141877347161,7.34150620608489,6.44476782385664,3.74055260137807,4.43911640780637,4.3614219881501,0.675295896869784,-13.7559294530644,4.68794388997816
Grenada,GRD,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Grenada,GRD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..
Grenada,GRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Grenada,GRD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0,0,0,0,0,0,0,0,..
Guam,GUM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33822.5930181207,34328.5631990488,34522.3779304433,34509.6006451551,34763.081137295,34472.95939787,35378.9557673086,31236.0797479713,31325.3962959769
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.69040835707501,1.79305192379529,0.825688073394488,0.18198362147406,0.890099909173486,-0.792221822110193,2.59528130671507,-11.3921811427561,1.05809542822919
Guam,GUM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Guam,GUM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..
Guam,GUM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Guam,GUM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0,0,0,0,0,0,0,0,..
Guatemala,GTM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3802.15380202902,3903.05961459334,3994.63691288475,4034.15848231358,4091.26800012075,4163.48446077382,4263.07805308999,4124.6999812741,4388.43680329451
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.69481919881751,4.44397758285268,4.09217081621244,2.67780255532826,3.07985149125689,3.40687339997949,4.00231505868798,-1.76408292563957,7.98076950609519
Guatemala,GTM,Gini index,SI.POV.GINI,..,48.3,..,..,..,..,..,..,..
Guatemala,GTM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.0391599982976913,0.0294899996370077,0.0306400004774332,0.0231100004166365,0.0295499991625547,0.0294300001114607,0.0264699999243021,..,..
Guatemala,GTM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.1022938902238,10.777815919786,10.3582515698864,10.4215148794664,9.15694761418877,10.5609499289313,10.4356450168876,9.96701324651623,..
Guatemala,GTM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.08364679777479,2.97049384944498,1.78811232243738,2.02245073214132,1.51488173596791,1.20939204308682,1.15657591805114,1.33736802752441,..
Guinea,GIN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,738.840596994598,747.363415140495,756.425594058563,816.847083875891,878.179276444153,910.652647044683,937.703136755322,959.431978411073,972.779035314863
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.94568708624053,3.69655311664086,3.82591056949435,10.82062719659,10.3000053427355,6.35849192736715,5.61691446889876,4.9202663724335,3.89999999990576
Guinea,GIN,Gini index,SI.POV.GINI,..,..,..,..,..,29.6,..,..,..
Guinea,GIN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..
Guinea,GIN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Guinea,GIN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,14.1508149356796,14.9319543054006,14.1138586021348,18.1063644818815,18.9464333673019,12.3302456095783,4.62601616469568,4.12565762333236,..
Guinea-Bissau,GNB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,576.179885447916,566.535576694372,585.957010585942,607.166334750321,627.616935087421,620.771028276283,633.725743772769,604.595146033044,613.898109896942
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.25590426517695,0.96456075098132,6.13408294113292,6.26280563780463,5.91917662586047,1.28373670309465,4.49999999151316,-2.39999999921721,3.80000242656607
Guinea-Bissau,GNB,Gini index,SI.POV.GINI,..,..,..,..,..,34.8,..,..,..
Guinea-Bissau,GNB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,10.3228332008281,..,9.46207435827386,..,..
Guinea-Bissau,GNB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,16.7753951789738,18.6987838956813,19.8714177091783,18.7015046145387,15.9857214494257,9.2160027887604,9.9310038378355,10.5264162997476,..
Guyana,GUY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5592.75644056738,5659.0752481947,5668.42976474423,5852.83773089954,6038.27345641889,6127.70538051386,6348.69808969246,9126.80604679143,10857.3381487023
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.65350476800678,1.68602773214108,0.687521210092171,3.8079188370272,3.73437406053053,4.44101358934772,5.35262742597216,43.4795559399402,20.0600109474921
Guyana,GUY,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Guyana,GUY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..
Guyana,GUY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Guyana,GUY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,13.6687176344706,10.7965827876432,8.56443283739515,16.0186350564778,12.5246511105359,6.59938112987417,6.17362767353405,19.1861221406636,..
Haiti,HTI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1385.57223476193,1388.92840323421,1404.15521407257,1409.57751612674,1425.05091173052,1429.23135334836,1386.51851658061,1322.81405814194,1283.05286964319
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.32478411472874,1.72256560196277,2.5625088349003,1.81246807847532,2.51027134544685,1.66781095484656,-1.68459508133022,-3.34337261175989,-1.79823988931486
Haiti,HTI,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Haiti,HTI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..
Haiti,HTI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Haiti,HTI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.541636819116416,0.698659762484309,0.574767533621075,0.790216838416027,0.657743898321729,0.439174146127379,0.443148731928758,0.569148664987753,..
Honduras,HND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2187.83094063573,2213.43798517953,2257.2227122596,2303.87587940671,2373.78885531469,2423.27329902983,2446.10530994908,2190.97187254256,2428.02918076814
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.79155975746801,3.0580805621437,3.84007997093951,3.89297219726413,4.84291391050387,3.84499476966735,2.65306625480355,-8.96476018404584,12.5340960157739
Honduras,HND,Gini index,SI.POV.GINI,50,49.9,49.2,49.8,49.4,48.9,48.2,..,..
Honduras,HND,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,0.0149699999019504,..,0.0399399995803833,..,..,..,..
Honduras,HND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.0632419088149,16.5426382434487,17.3444720611594,..,..,..,..,14.7653972304235,..
Honduras,HND,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.64301099570549,2.27680274068997,1.57944014389692,2.02977607147283,1.74313127246781,1.07759073362282,0.926406175251189,1.21157060008364,..
"Hong Kong SAR, China",HKG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,40959.6988226886,41796.5771788252,42431.8882817277,43087.2657341216,44380.526522314,45280.2113679239,44192.3802322275,41448.4907994199,44481.3397599363
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.1015254889484,2.76241961679324,2.38783188301304,2.17542434971001,3.7961221639337,2.84693474269089,-1.67824646424685,-6.54500823932676,6.34310619843421
"Hong Kong SAR, China",HKG,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.730170011520386,0.740140020847321,0.761829972267151,0.791549980640411,0.835259974002838,0.863399982452393,0.925719976425171,0.987659990787506,..
"Hong Kong SAR, China",HKG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.00114265659647609,0.00156979414256604,0.00112713457624953,0.00121656497948207,0.00133755186729496,0.000657011975504868,0.000569059851532076,0.000701623353563389,..
Hungary,HUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11705.0092523564,12233.299367172,12717.038597002,13035.3528590909,13628.4044885706,14377.421963001,15082.6714945249,14427.8188846629,15518.7686622368
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.80252210082266,4.23220980614269,3.7073159793626,2.20100189293856,4.27197601620695,5.36233225929902,4.85779236030737,-4.54726382323224,7.11731531479809
Hungary,HUN,Gini index,SI.POV.GINI,31.5,30.9,30.4,30.3,30.6,29.6,30,29.7,..
Hungary,HUN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.38361001014709,1.34416997432709,1.33920001983643,1.17963004112244,1.31679999828339,1.50755000114441,1.47736001014709,1.60766005516052,..
Hungary,HUN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.8679862346687,23.0184223257961,23.2351280113752,23.0674566943004,22.8812975214589,22.534681115545,22.3684019223779,22.8716327299277,..
Hungary,HUN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.520682086675121,0.405278622159325,0.285769077755629,0.230193861835564,0.301770761550056,0.381686025504609,0.322778921696795,0.25787879152823,..
Iceland,ISL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,50946.8162625339,51233.2440468041,52951.6815110898,55513.6423015865,56501.4576788793,57697.5982793803,57806.0637541946,52983.8118224464,54417.2890524178
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.55246032015108,1.68721501750639,4.43666371937172,6.30368710650176,4.19494882908376,4.88879824383446,2.41545609212417,-6.84229602557906,4.40304478596893
Iceland,ISL,Gini index,SI.POV.GINI,25.4,27.8,26.8,27.2,26.1,..,..,..,..
Iceland,ISL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.69237995147705,1.93615996837616,2.18139004707336,2.10980010032654,2.08412003517151,2.00020003318787,2.32329988479614,2.47176003456116,..
Iceland,ISL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,21.6567855014887,24.4919599819558,22.6894441179314,37.612849787134,23.9232132016805,22.9754939454595,21.8041300814743,22.3347831278959,..
Iceland,ISL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.000365981984188338,0.000347132787238452,0.000299591985538476,0.000252335387006694,0.000217386358507722,0.000196413029424747,0.00010858160323761,0.000126099707927041,..
India,IND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1404.54498175748,1490.02812071832,1590.17391842781,1701.18379590649,1795.91138334142,1891.13794439121,1941.81508305731,1796.48873981565,1936.94270206376
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.38610640094825,7.41022760508854,7.99625378571471,8.25630550179086,6.79538341897911,6.45385134497769,3.73791851955785,-6.59608052232176,8.68122873083119
India,IND,Gini index,SI.POV.GINI,..,..,34.7,34.8,35.9,34.6,35.7,..,..
India,IND,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.706420004367828,0.701590001583099,0.693099975585938,0.669839978218079,0.666029989719391,0.655730009078979,..,..,..
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.0016256942924,9.98465419070944,10.5697090519718,11.1477384183764,11.3874439798125,12.0174277483166,..,..,..
India,IND,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.63866686039747,2.80733345009223,1.77710098653222,1.73225895344079,1.96485849323458,2.24734613538794,1.9917624901811,1.86457287817847,..
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3086.32312548091,3203.48429587321,3322.58168813599,3453.04943984718,3591.7800383847,3741.30527715913,3892.42167262992,3780.14120998019,3892.5389904925
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.5572636889101,5.006668425755,4.87632230022123,5.03306918280177,5.06978590134916,5.17429153955024,5.01928768046282,-2.06500494092904,3.69124011191289
Indonesia,IDN,Gini index,SI.POV.GINI,40.8,40.2,40.4,39.3,38.8,38.4,37.6,37.6,37.9
Indonesia,IDN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.0847000032663345,..,..,0.245350003242493,0.238049998879433,0.226319998502731,0.271299988031387,0.280840009450912,..
Indonesia,IDN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.2853014633987,10.8355237532905,10.7534877772096,10.3363487033276,9.8772930803788,10.230143021132,9.75196180827865,8.31297738716646,..
Indonesia,IDN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.51581813724386,4.75778080265485,3.1127083056433,2.6128903077506,3.09771596655786,4.35500951173038,3.37924052999153,2.76210237709732,..
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5027.48471948954,5178.90070882248,4990.93679760475,5332.10103415128,5401.45593912322,5211.11164308815,5017.11721737502,5141.08477874704,5344.9580270883
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.52197920494163,4.98477506709494,-1.42488493937491,8.8150866425182,2.75850524578875,-2.25386360686099,-2.65820666195272,3.33028845926594,4.71977773157164
"Iran, Islamic Rep.",IRN,Gini index,SI.POV.GINI,37.4,38.8,39.5,40,40.8,42,40.9,..,..
"Iran, Islamic Rep.",IRN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.252669990062714,..,0.417629987001419,..,0.830269992351532,..,0.88358998298645,..,..
"Iran, Islamic Rep.",IRN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,27.5695967166583,27.4664906177793,15.7996842343852,13.6564921433024,18.0830615016152,36.0426424158871,26.7137222877032,22.3422122636148,..
Iraq,IRQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4479.47054588743,4333.82411239271,4416.94304894546,4903.82339632576,4702.40061716952,4710.97628188563,4854.38663347607,4204.17669758529,4224.25383488689
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.62857118471159,0.197016710359037,4.72286401884131,13.7873730187089,-1.81975035118309,2.63385099105624,5.51379057542323,-11.3241992616186,2.78333543533222
Iraq,IRQ,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Iraq,IRQ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,0.0383500009775162,0.0401699990034103,0.0373700000345707,0.0459600016474724,0.0427899993956089,0.0324600003659725,0.0439699999988079,..
Iraq,IRQ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,0.91477329322806,1.32119614893692,2.07780523585979,2.68703020692064,1.98400716286706,1.34459361810327,..,..
Iraq,IRQ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,44.755098227635,45.9111758078398,36.4653365058386,31.9044010725542,37.9960300748987,44.5436323539724,39.4779847873107,32.4190889854278,..
Ireland,IRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,46698.5566546237,50368.1377394965,62053.9844381587,62588.6682836096,67486.2717956178,72339.4218486536,75239.3028933993,79074.5401350894,88966.6721604807
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.12568964599835,8.64935060757608,24.3704453546988,2.00665411509893,9.00534242438529,8.52754139148431,5.44093733423819,6.18453803881623,13.5882471079549
Ireland,IRL,Gini index,SI.POV.GINI,33.5,31.9,31.8,32.8,31.4,30.6,30.8,29.2,..
Ireland,IRL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.56798005104065,1.52216005325317,1.18290996551514,1.17570996284485,1.25539994239807,1.16929996013641,1.22589004039764,1.23232996463776,..
Ireland,IRL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.9081748273581,23.120494601009,18.7702091226499,19.044599474527,18.2476706592261,18.0976324012668,17.7228804692017,16.5103110896118,..
Ireland,IRL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.0344365732628949,0.0323918171293976,0.0178056277104698,0.0695626294703841,0.126508288060457,0.137252047723091,0.0753044169172184,0.0219911670663597,..
Isle of Man,IMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,80386.2773133939,84780.3089612277,84759.345951354,90807.421176434,94917.3456500005,96792.4241398358,96856.4389416175,..,..
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.14171855067138,5.15530308762963,-0.385798408302321,6.95231147466393,4.68881118740123,2.21340399216221,0.254861320470297,..,..
Isle of Man,IMN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0,0,0,0,0,0,0,..,..
Israel,ISR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,35348.3068537152,36035.2577522884,36206.5222171621,37109.0218162488,37953.0404593554,38744.1604404811,39591.3687578516,38176.7543372587,40805.1917574569
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.41550158737924,3.91912689280952,2.48582628898106,4.52168030880658,4.27659595115593,4.0703218874397,4.15613798897733,-1.85728927811242,8.61199034846989
Israel,ISR,Gini index,SI.POV.GINI,40.2,39.8,39.7,39,38.2,38.6,..,..,..
Israel,ISR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,4.07477998733521,4.15536022186279,4.26147985458374,4.5108699798584,4.65676021575928,4.79661989212036,5.13983011245728,5.43561983108521,..
Israel,ISR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.5582539269379,22.854825507694,23.0654720853736,23.05686212036,24.2409753854149,22.69409183432,22.1093757519497,21.9021188620974,..
Israel,ISR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.308366947500668,0.284095245793809,0.231604167059668,0.157388201375695,0.138925999217506,0.178202990478237,0.100089340462146,0.106087171777755,..
